DateID,Date,Year,Seasona,cSeasona,Seasonb,cSeasonb,cMonth,Month,Monthday,Weekday,cWeekday,Friday,Holiday2,Weekend,MaxTemp,MinTemp,MeanTemp,DifTemp,Rain,Snow,Precip,cRain,cSnow,cPrecip,qRain,qSnow,qPrecip,SnowGround,GustDir,GustSpeed,Visibility,WindSpeed,Rchance,DayTime,FATAL,INJURY,PROPERTY DAMAGE,Sum,FI,CAD,FATALITY,MAJOR,MINOR,FatalityInjuries,FM,Holiday,cHoliday,FLTC,STPK,CHLN,RAOF,tHoliday,Area,Zone
2280,3/29/2013,2013,,,,,3,MARCH,29,FRIDAY,6,,,,,,-1.5,0.8,,,,,,,0.0,0.6,0.6,,,,19.6,4.1,,,0,4,46,50,4,77,0,0,8,8,0,HOLIDAY,1,12,11,5,12,Holiday,,
2281,3/30/2013,2013,,,,,3,MARCH,30,SATURDAY,7,,,,,,-1.9,-0.4,,,,,,,0.0,0.1,0.1,,,,23.7,5.3,,,0,2,46,48,2,70,0,1,3,4,1,NON,0,17,6,3,8,NON,,
2282,3/31/2013,2013,,,,,3,MARCH,31,SUNDAY,1,,,,,,-6.6,-4.7,,,,,,,0.0,0.2,0.2,,,,23.5,5.6,,,0,3,29,32,3,45,0,0,5,5,0,HOLIDAY,0,4,8,2,9,NON,,
2283,4/1/2013,2013,,,,,4,APRIL,1,MONDAY,2,,,,,,-6.1,0.5,,,,,,,0.0,0.0,0.0,,,,24.2,6.3,,,1,9,53,63,10,102,1,1,10,12,2,ILH,1,17,15,8,13,Holiday,,
2284,4/2/2013,2013,,,,,4,APRIL,2,TUESDAY,3,,,,,,1.3,7.4,,,,,,,0.6,0.0,0.6,,,,11.6,5.3,,,0,9,50,59,9,113,0,1,12,13,1,NON,0,25,5,10,5,NON,,
2285,4/3/2013,2013,,,,,4,APRIL,3,WEDNESDAY,4,,,,,,-1.6,-2.9,,,,,,,0.0,0.3,0.3,,,,24.1,7.4,,,0,7,53,60,7,98,0,0,10,10,0,NON,0,16,10,11,1,NON,,
2286,4/4/2013,2013,,,,,4,APRIL,4,THURSDAY,5,,,,,,-2.6,-1.0,,,,,,,0.0,0.4,0.4,,,,23.5,5.7,,,0,8,45,53,8,106,0,1,8,9,1,NON,0,21,7,5,4,NON,,
2287,4/5/2013,2013,,,,,4,APRIL,5,FRIDAY,6,,,,,,-0.3,2.3,,,,,,,1.7,5.3,7.0,,,,22.6,5.8,,,0,4,71,75,4,111,0,2,2,4,2,NON,0,21,9,9,12,NON,,
2288,4/6/2013,2013,,,,,4,APRIL,6,SATURDAY,7,,,,,,-4.9,-4.6,,,,,,,0.0,2.8,2.8,,,,22.4,4.8,,,0,5,42,47,5,78,0,0,9,9,0,NON,0,14,12,5,2,NON,,
2289,4/7/2013,2013,,,,,4,APRIL,7,SUNDAY,1,,,,,,-7.2,-2.3,,,,,,,0.0,2.5,2.5,,,,21.4,3.9,,,0,6,36,42,6,56,0,3,5,8,3,NON,0,8,12,1,9,NON,,
2290,4/8/2013,2013,,,,,4,APRIL,8,MONDAY,2,,,,,,-9.1,-1.9,,,,,,,0.0,0.1,0.1,,,,23.8,3.4,,,0,6,63,69,6,111,0,0,6,6,0,NON,0,30,7,10,5,NON,,
2291,4/9/2013,2013,,,,,4,APRIL,9,TUESDAY,3,,,,,,-6.5,2.6,,,,,,,0.0,0.0,0.0,,,,23.2,7.4,,,0,5,41,46,5,96,0,0,6,6,0,NON,0,22,4,3,0,NON,,
2292,4/10/2013,2013,,,,,4,APRIL,10,WEDNESDAY,4,,,,,,2.8,9.3,,,,,,,2.0,0.0,2.0,,,,20.6,8.3,,,0,7,44,51,7,94,0,4,7,11,4,NON,0,24,5,4,5,NON,,
2293,4/11/2013,2013,,,,,4,APRIL,11,THURSDAY,5,,,,,,1.0,-1.8,,,,,,,0.6,0.0,0.6,,,,22.4,6.1,,,0,9,45,54,9,106,0,2,9,11,2,NON,0,25,3,3,5,NON,,
2294,4/12/2013,2013,,,,,4,APRIL,12,FRIDAY,6,,,,,,-1.4,-2.4,,,,,,,0.0,0.0,0.0,,,,24.1,8.3,,,0,7,51,58,7,98,0,2,6,8,2,NON,0,19,7,14,2,NON,,
2295,4/13/2013,2013,,,,,4,APRIL,13,SATURDAY,7,,,,,,-0.9,0.5,,,,,,,0.0,15.1,15.1,,,,24.2,8.7,,,0,3,48,51,3,69,0,0,3,3,0,NON,0,18,10,6,6,NON,,
2296,4/14/2013,2013,,,,,4,APRIL,14,SUNDAY,1,,,,,,-2.9,-2.0,,,,,,,0.0,9.8,9.8,,,,24.1,6.5,,,0,4,24,28,4,50,0,1,3,4,1,NON,0,4,10,1,3,NON,,
2297,4/15/2013,2013,,,,,4,APRIL,15,MONDAY,2,,,,,,-3.6,-0.7,,,,,,,0.0,0.2,0.2,,,,24.0,4.3,,,0,4,41,45,4,80,0,0,6,6,0,NON,0,17,6,4,4,NON,,
2298,4/16/2013,2013,,,,,4,APRIL,16,TUESDAY,3,,,,,,-1.5,2.1,,,,,,,0.0,0.0,0.0,,,,24.1,2.9,,,0,6,39,45,6,94,0,0,7,7,0,NON,0,14,4,6,6,NON,,
2299,4/17/2013,2013,,,,,4,APRIL,17,WEDNESDAY,4,,,,,,-0.7,0.8,,,,,,,0.0,0.1,0.1,,,,14.8,5.7,,,0,7,53,60,7,103,0,0,10,10,0,NON,0,27,5,8,4,NON,,
2300,4/18/2013,2013,,,,,4,APRIL,18,THURSDAY,5,,,,,,3.5,4.2,,,,,,,0.8,0.0,0.8,,,,24.1,6.8,,,0,9,46,55,9,86,0,3,12,15,3,NON,0,20,5,5,4,NON,,
2301,4/19/2013,2013,,,,,4,APRIL,19,FRIDAY,6,,,,,,1.1,-2.4,,,,,,,7.3,0.0,7.3,,,,15.8,5.3,,,0,7,40,47,7,89,0,0,13,13,0,NON,0,20,5,3,2,NON,,
2302,4/20/2013,2013,,,,,4,APRIL,20,SATURDAY,7,,,,,,-0.3,-1.4,,,,,,,0.0,7.4,7.4,,,,23.7,9.1,,,0,4,43,47,4,80,0,0,6,6,0,NON,0,16,4,3,4,NON,,
2303,4/21/2013,2013,,,,,4,APRIL,21,SUNDAY,1,,,,,,-4.3,-4.0,,,,,,,0.0,0.8,0.8,,,,23.2,7.3,,,0,5,41,46,5,56,0,1,8,9,1,NON,0,15,7,2,6,NON,,
2304,4/22/2013,2013,,,,,4,APRIL,22,MONDAY,2,,,,,,-2.5,1.8,,,,,,,0.0,0.0,0.0,,,,24.1,5.0,,,0,3,41,44,3,107,0,2,2,4,2,NON,0,17,6,7,5,NON,,
2305,4/23/2013,2013,,,,,4,APRIL,23,TUESDAY,3,,,,,,-0.1,2.4,,,,,,,1.6,1.5,3.1,,,,24.0,8.5,,,0,5,35,40,5,86,0,0,5,5,0,NON,0,19,5,2,3,NON,,
2306,4/24/2013,2013,,,,,4,APRIL,24,WEDNESDAY,4,,,,,,3.0,3.1,,,,,,,0.3,0.0,0.3,,,,24.1,6.4,,,0,8,47,55,8,90,0,1,9,10,1,NON,0,27,6,7,3,NON,,
2307,4/25/2013,2013,,,,,4,APRIL,25,THURSDAY,5,,,,,,7.3,4.3,,,,,,,0.5,0.0,0.5,,,,24.1,7.9,,,0,8,48,56,8,98,0,1,12,13,1,NON,0,18,9,6,1,NON,,
2308,4/26/2013,2013,,,,,4,APRIL,26,FRIDAY,6,,,,,,11.7,4.4,,,,,,,0.8,0.0,0.8,,,,24.1,8.1,,,0,3,60,63,3,104,0,1,5,6,1,NON,0,24,5,9,3,NON,,
2309,4/27/2013,2013,,,,,4,APRIL,27,SATURDAY,7,,,,,,10.6,-1.1,,,,,,,0.8,0.0,0.8,,,,24.1,11.1,,,0,6,38,44,6,70,0,2,6,8,2,NON,0,12,7,4,9,NON,,
2310,4/28/2013,2013,,,,,4,APRIL,28,SUNDAY,1,,,,,,6.5,-4.1,,,,,,,0.0,0.0,0.0,,,,24.1,7.9,,,0,3,33,36,3,52,0,0,4,4,0,NON,0,7,8,7,4,NON,,
2311,4/29/2013,2013,,,,,4,APRIL,29,MONDAY,2,,,,,,5.2,-1.3,,,,,,,0.3,0.0,0.3,,,,24.1,10.5,,,0,8,63,71,8,125,0,1,7,8,1,NON,0,30,5,6,8,NON,,
2312,4/30/2013,2013,,,,,4,APRIL,30,TUESDAY,3,,,,,,-5.3,-10.5,,,,,,,0.0,0.0,0.0,,,,24.1,8.7,,,1,10,57,68,11,104,1,1,10,12,2,NON,0,34,2,9,2,NON,,
2313,5/1/2013,2013,,,,,5,MAY,1,WEDNESDAY,4,,,,,,-3.3,2.0,,,,,,,0.0,0.0,0.0,,,,24.1,6.9,,,0,12,39,51,12,95,0,5,11,16,5,NON,0,16,8,6,5,NON,,
2314,5/2/2013,2013,,,,,5,MAY,2,THURSDAY,5,,,,,,8.1,11.4,,,,,,,0.0,0.0,0.0,,,,24.1,6.6,,,0,5,41,46,5,85,0,0,7,7,0,NON,0,21,6,0,2,NON,,
2315,5/3/2013,2013,,,,,5,MAY,3,FRIDAY,6,,,,,,9.5,1.4,,,,,,,0.0,0.0,0.0,,,,24.1,5.1,,,1,11,44,56,12,81,1,1,11,13,2,NON,0,14,8,8,3,NON,,
2316,5/4/2013,2013,,,,,5,MAY,4,SATURDAY,7,,,,,,11.0,1.5,,,,,,,0.0,0.0,0.0,,,,24.2,4.2,,,1,5,35,41,6,65,1,0,6,7,1,NON,0,11,10,3,3,NON,,
2317,5/5/2013,2013,,,,,5,MAY,5,SUNDAY,1,,,,,,15.7,4.7,,,,,,,0.0,0.0,0.0,,,,24.1,4.2,,,0,9,26,35,9,48,0,6,5,11,6,NON,0,8,6,4,3,NON,,
2318,5/6/2013,2013,,,,,5,MAY,6,MONDAY,2,,,,,,16.4,0.7,,,,,,,0.0,0.0,0.0,,,,24.1,6.9,,,0,7,68,75,7,116,0,0,10,10,0,NON,0,23,18,10,3,NON,,
2319,5/7/2013,2013,,,,,5,MAY,7,TUESDAY,3,,,,,,9.9,-6.5,,,,,,,0.2,0.0,0.2,,,,24.1,9.3,,,0,8,60,68,8,127,0,2,9,11,2,NON,0,32,4,7,4,NON,,
2320,5/8/2013,2013,,,,,5,MAY,8,WEDNESDAY,4,,,,,,11.2,1.3,,,,,,,0.0,0.0,0.0,,,,24.1,5.3,,,0,7,55,62,7,97,0,0,9,9,0,NON,0,24,4,12,5,NON,,
2321,5/9/2013,2013,,,,,5,MAY,9,THURSDAY,5,,,,,,15.0,3.8,,,,,,,0.0,0.0,0.0,,,,24.1,8.1,,,0,9,46,55,9,102,0,1,12,13,1,NON,0,26,7,5,2,NON,,
2322,5/10/2013,2013,,,,,5,MAY,10,FRIDAY,6,,,,,,9.7,-5.3,,,,,,,0.0,0.0,0.0,,,,24.1,5.2,,,0,10,52,62,10,106,0,1,12,13,1,NON,0,20,8,8,2,NON,,
2323,5/11/2013,2013,,,,,5,MAY,11,SATURDAY,7,,,,,,12.8,3.1,,,,,,,0.0,0.0,0.0,,,,24.1,5.7,,,1,5,41,47,6,73,1,2,6,9,3,NON,0,12,6,9,7,NON,,
2324,5/12/2013,2013,,,,,5,MAY,12,SUNDAY,1,,,,,,20.8,8.0,,,,,,,0.0,0.0,0.0,,,,24.1,8.5,,,0,7,34,41,7,58,0,1,6,7,1,NON,0,8,9,2,4,NON,,
2325,5/13/2013,2013,,,,,5,MAY,13,MONDAY,2,,,,,,16.2,-4.6,,,,,,,0.0,0.0,0.0,,,,24.1,7.8,,,0,7,50,57,7,97,0,1,6,7,1,NON,0,24,8,9,3,NON,,
2326,5/14/2013,2013,,,,,5,MAY,14,TUESDAY,3,,,,,,13.7,-2.5,,,,,,,0.0,0.0,0.0,,,,24.1,6.6,,,0,5,53,58,5,107,0,1,6,7,1,NON,0,19,8,12,3,NON,,
2327,5/15/2013,2013,,,,,5,MAY,15,WEDNESDAY,4,,,,,,12.5,-1.2,,,,,,,0.3,0.0,0.3,,,,24.1,3.1,,,0,10,53,63,10,105,0,2,10,12,2,NON,0,24,7,8,2,NON,,
2328,5/16/2013,2013,,,,,5,MAY,16,THURSDAY,5,,,,,,12.2,-0.3,,,,,,,7.8,0.0,7.8,,,,23.3,3.2,,,0,7,45,52,7,92,0,3,7,10,3,NON,0,18,8,8,4,NON,,
2329,5/17/2013,2013,,,,,5,MAY,17,FRIDAY,6,,,,,,14.2,2.0,,,,,,,1.4,0.0,1.4,,,,24.1,4.4,,,0,11,50,61,11,109,0,3,15,18,3,NON,0,21,9,8,3,NON,,
2330,5/18/2013,2013,,,,,5,MAY,18,SATURDAY,7,,,,,,14.3,0.1,,,,,,,0.0,0.0,0.0,,,,24.1,3.5,,,0,4,24,28,4,51,0,0,5,5,0,NON,0,8,6,3,4,NON,,
2331,5/19/2013,2013,,,,,5,MAY,19,SUNDAY,1,,,,,,15.2,0.9,,,,,,,3.9,0.0,3.9,,,,24.1,4.1,,,0,2,28,30,2,50,0,0,2,2,0,NON,0,8,3,3,4,NON,,
2332,5/20/2013,2013,,,,,5,MAY,20,MONDAY,2,,,,,,14.8,-0.4,,,,,,,9.0,0.0,9.0,,,,24.1,4.7,,,1,6,17,24,7,45,1,1,6,8,2,HOLIDAY,1,5,5,1,1,Holiday,,
2333,5/21/2013,2013,,,,,5,MAY,21,TUESDAY,3,,,,,,16.9,2.1,,,,,,,0.1,0.0,0.1,,,,24.1,8.3,,,0,6,51,57,6,106,0,1,5,6,1,NON,0,24,10,8,3,NON,,
2334,5/22/2013,2013,,,,,5,MAY,22,WEDNESDAY,4,,,,,,16.5,-0.4,,,,,,,0.0,0.0,0.0,,,,24.2,9.0,,,0,11,48,59,11,113,0,0,16,16,0,NON,0,30,4,4,4,NON,,
2335,5/23/2013,2013,,,,,5,MAY,23,THURSDAY,5,,,,,,14.6,-1.9,,,,,,,3.2,0.0,3.2,,,,23.1,8.2,,,0,15,47,62,15,105,0,1,20,21,1,NON,0,24,7,6,5,NON,,
2336,5/24/2013,2013,,,,,5,MAY,24,FRIDAY,6,,,,,,13.5,-1.1,,,,,,,2.2,0.0,2.2,,,,23.6,6.7,,,1,6,79,86,7,101,1,0,9,10,1,NON,0,34,9,13,3,NON,,
2337,5/25/2013,2013,,,,,5,MAY,25,SATURDAY,7,,,,,,15.6,2.1,,,,,,,1.1,0.0,1.1,,,,24.1,8.9,,,0,8,42,50,8,83,0,1,10,11,1,NON,0,18,5,6,8,NON,,
2338,5/26/2013,2013,,,,,5,MAY,26,SUNDAY,1,,,,,,17.3,1.7,,,,,,,0.0,0.0,0.0,,,,24.1,4.9,,,0,6,32,38,6,51,0,2,4,6,2,NON,0,10,12,4,1,NON,,
2339,5/27/2013,2013,,,,,5,MAY,27,MONDAY,2,,,,,,14.8,-2.5,,,,,,,0.0,0.0,0.0,,,,24.1,3.4,,,0,8,43,51,8,93,0,4,7,11,4,NON,0,17,11,8,2,NON,,
2340,5/28/2013,2013,,,,,5,MAY,28,TUESDAY,3,,,,,,16.2,1.4,,,,,,,0.9,0.0,0.9,,,,24.1,4.3,,,0,9,73,82,9,115,0,2,8,10,2,NON,0,32,7,10,7,NON,,
2341,5/29/2013,2013,,,,,5,MAY,29,WEDNESDAY,4,,,,,,18.1,1.9,,,,,,,3.3,0.0,3.3,,,,24.1,5.9,,,0,11,64,75,11,118,0,1,10,11,1,NON,0,27,5,12,3,NON,,
2342,5/30/2013,2013,,,,,5,MAY,30,THURSDAY,5,,,,,,19.2,1.1,,,,,,,0.0,0.0,0.0,,,,24.1,7.4,,,0,8,64,72,8,117,0,1,8,9,1,NON,0,30,9,7,3,NON,,
2343,5/31/2013,2013,,,,,5,MAY,31,FRIDAY,6,,,,,,16.9,-2.3,,,,,,,0.0,0.0,0.0,,,,24.1,5.8,,,0,14,52,66,14,108,0,3,12,15,3,NON,0,25,7,6,3,NON,,
2344,6/1/2013,2013,,,,,6,JUNE,1,SATURDAY,7,,,,,,17.0,0.1,,,,,,,0.6,0.0,0.6,,,,24.1,3.8,,,0,6,45,51,6,61,0,1,7,8,1,NON,0,12,12,9,1,NON,,
2345,6/2/2013,2013,,,,,6,JUNE,2,SUNDAY,1,,,,,,14.5,-2.5,,,,,,,11.3,0.0,11.3,,,,22.0,7.1,,,0,5,29,34,5,52,0,1,4,5,1,NON,0,12,9,2,3,NON,,
2346,6/3/2013,2013,,,,,6,JUNE,3,MONDAY,2,,,,,,14.2,-0.3,,,,,,,2.5,0.0,2.5,,,,24.1,7.1,,,0,15,45,60,15,119,0,1,18,19,1,NON,0,22,13,5,5,NON,,
2347,6/4/2013,2013,,,,,6,JUNE,4,TUESDAY,3,,,,,,14.9,0.7,,,,,,,0.0,0.0,0.0,,,,24.1,5.1,,,0,16,53,69,16,113,0,2,15,17,2,NON,0,31,4,13,2,NON,,
2348,6/5/2013,2013,,,,,6,JUNE,5,WEDNESDAY,4,,,,,,17.8,2.9,,,,,,,7.2,0.0,7.2,,,,24.1,5.9,,,0,17,54,71,17,110,0,0,19,19,0,NON,0,25,8,12,3,NON,,
2349,6/6/2013,2013,,,,,6,JUNE,6,THURSDAY,5,,,,,,14.1,-3.7,,,,,,,0.6,0.0,0.6,,,,24.1,7.6,,,0,13,52,65,13,93,0,3,14,17,3,NON,0,31,6,7,4,NON,,
2350,6/7/2013,2013,,,,,6,JUNE,7,FRIDAY,6,,,,,,14.4,0.3,,,,,,,8.3,0.0,8.3,,,,24.1,4.4,,,0,10,60,70,10,100,0,3,8,11,3,NON,0,29,8,6,8,NON,,
2351,6/8/2013,2013,,,,,6,JUNE,8,SATURDAY,7,,,,,,15.0,0.6,,,,,,,3.2,0.0,3.2,,,,24.1,6.4,,,0,7,40,47,7,68,0,1,8,9,1,NON,0,16,11,9,1,NON,,
2352,6/9/2013,2013,,,,,6,JUNE,9,SUNDAY,1,,,,,,12.7,-2.3,,,,,,,2.1,0.0,2.1,,,,24.1,5.3,,,0,7,19,26,7,32,0,1,10,11,1,NON,0,9,2,0,3,NON,,
2353,6/10/2013,2013,,,,,6,JUNE,10,MONDAY,2,,,,,,11.6,-1.1,,,,,,,1.8,0.0,1.8,,,,24.1,4.0,,,0,5,54,59,5,109,0,0,5,5,0,NON,0,34,5,8,1,NON,,
2354,6/11/2013,2013,,,,,6,JUNE,11,TUESDAY,3,,,,,,11.4,-0.2,,,,,,,0.0,0.0,0.0,,,,24.2,4.0,,,0,13,31,44,13,91,0,1,15,16,1,NON,0,11,4,3,3,NON,,
2355,6/12/2013,2013,,,,,6,JUNE,12,WEDNESDAY,4,,,,,,14.4,3.0,,,,,,,10.4,0.0,10.4,,,,22.4,0.0,,,0,11,58,69,11,106,0,1,13,14,1,NON,0,24,10,6,3,NON,,
2356,6/13/2013,2013,,,,,6,JUNE,13,THURSDAY,5,,,,,,14.4,0.0,,,,,,,0.9,0.0,0.9,,,,24.1,3.7,,,0,8,48,56,8,100,0,0,11,11,0,NON,0,22,7,9,2,NON,,
2357,6/14/2013,2013,,,,,6,JUNE,14,FRIDAY,6,,,,,,14.3,-0.1,,,,,,,22.9,0.0,22.9,,,,23.1,8.4,,,0,8,72,80,8,97,0,0,11,11,0,NON,0,32,13,6,3,NON,,
2358,6/15/2013,2013,,,,,6,JUNE,15,SATURDAY,7,,,,,,16.8,2.5,,,,,,,1.2,0.0,1.2,,,,24.1,8.1,,,0,10,47,57,10,76,0,0,12,12,0,NON,0,15,13,4,3,NON,,
2359,6/16/2013,2013,,,,,6,JUNE,16,SUNDAY,1,,,,,,14.9,-1.9,,,,,,,1.6,0.0,1.6,,,,24.1,4.6,,,0,5,24,29,5,52,0,0,7,7,0,NON,0,9,4,1,3,NON,,
2360,6/17/2013,2013,,,,,6,JUNE,17,MONDAY,2,,,,,,15.8,0.9,,,,,,,5.7,0.0,5.7,,,,24.1,4.4,,,0,11,49,60,11,100,0,1,20,21,1,NON,0,28,5,7,4,NON,,
2361,6/18/2013,2013,,,,,6,JUNE,18,TUESDAY,3,,,,,,18.9,3.1,,,,,,,5.2,0.0,5.2,,,,24.1,6.2,,,1,14,45,60,15,118,1,1,17,19,2,NON,0,23,6,7,4,NON,,
2362,6/19/2013,2013,,,,,6,JUNE,19,WEDNESDAY,4,,,,,,18.5,-0.4,,,,,,,26.9,0.0,26.9,,,,22.4,10.2,,,0,13,34,47,13,96,0,0,14,14,0,NON,0,17,7,7,1,NON,,
2363,6/20/2013,2013,,,,,6,JUNE,20,THURSDAY,5,,,,,,15.7,-2.8,,,,,,,15.8,0.0,15.8,,,,13.3,6.8,,,0,9,46,55,9,94,0,0,12,12,0,NON,0,23,6,3,2,NON,,
2364,6/21/2013,2013,,,,,6,JUNE,21,FRIDAY,6,,,,,,16.8,1.1,,,,,,,10.8,0.0,10.8,,,,24.0,8.4,,,0,7,52,59,7,89,0,0,12,12,0,NON,0,30,9,6,1,NON,,
2365,6/22/2013,2013,,,,,6,JUNE,22,SATURDAY,7,,,,,,17.6,0.8,,,,,,,0.6,0.0,0.6,,,,24.1,2.6,,,0,8,50,58,8,86,0,0,10,10,0,NON,0,23,12,3,5,NON,,
2366,6/23/2013,2013,,,,,6,JUNE,23,SUNDAY,1,,,,,,18.9,1.3,,,,,,,0.0,0.0,0.0,,,,24.1,4.3,,,0,7,23,30,7,58,0,3,4,7,3,NON,0,7,5,2,2,NON,,
2367,6/24/2013,2013,,,,,6,JUNE,24,MONDAY,2,,,,,,21.9,3.0,,,,,,,0.2,0.0,0.2,,,,24.1,4.8,,,0,6,61,67,6,111,0,0,6,6,0,NON,0,29,10,5,4,NON,,
2368,6/25/2013,2013,,,,,6,JUNE,25,TUESDAY,3,,,,,,17.4,-4.5,,,,,,,22.9,0.0,22.9,,,,21.9,5.5,,,0,8,78,86,8,106,0,2,7,9,2,NON,0,38,10,9,5,NON,,
2369,6/26/2013,2013,,,,,6,JUNE,26,WEDNESDAY,4,,,,,,17.9,0.5,,,,,,,0.0,0.0,0.0,,,,21.5,5.5,,,0,12,51,63,12,129,0,1,11,12,1,NON,0,31,2,10,2,NON,,
2370,6/27/2013,2013,,,,,6,JUNE,27,THURSDAY,5,,,,,,19.2,1.3,,,,,,,0.0,0.0,0.0,,,,24.1,5.5,,,0,10,70,80,10,118,0,1,14,15,1,NON,0,31,4,10,5,NON,,
2371,6/28/2013,2013,,,,,6,JUNE,28,FRIDAY,6,,,,,,19.1,-0.1,,,,,,,0.0,0.0,0.0,,,,24.1,3.0,,,0,11,67,78,11,118,0,1,12,13,1,NON,0,27,10,3,4,NON,,
2372,6/29/2013,2013,,,,,6,JUNE,29,SATURDAY,7,,,,,,21.8,2.7,,,,,,,8.8,0.0,8.8,,,,24.1,4.2,,,0,9,36,45,9,69,0,2,8,10,2,NON,0,14,5,3,3,NON,,
2373,6/30/2013,2013,,,,,6,JUNE,30,SUNDAY,1,,,,,,24.2,2.4,,,,,,,0.8,0.0,0.8,,,,24.1,3.6,,,0,6,33,39,6,55,0,0,10,10,0,NON,0,11,6,6,4,NON,,
2374,7/1/2013,2013,,,,,7,JULY,1,MONDAY,2,,,,,,22.9,-1.3,,,,,,,0.0,0.0,0.0,,,,24.1,2.2,,,0,13,26,39,13,57,0,1,14,15,1,HOLIDAY,1,9,5,6,3,Holiday,,
2375,7/2/2013,2013,,,,,7,JULY,2,TUESDAY,3,,,,,,26.8,3.9,,,,,,,2.0,0.0,2.0,,,,24.1,6.0,,,0,12,69,81,12,113,0,2,13,15,2,NON,0,27,12,6,7,NON,,
2376,7/3/2013,2013,,,,,7,JULY,3,WEDNESDAY,4,,,,,,19.9,-6.9,,,,,,,0.0,0.0,0.0,,,,24.1,5.5,,,0,13,43,56,13,121,0,2,12,14,2,NON,0,19,10,3,7,NON,,
2377,7/4/2013,2013,,,,,7,JULY,4,THURSDAY,5,,,,,,17.3,-2.6,,,,,,,1.0,0.0,1.0,,,,23.8,3.7,,,0,10,61,71,10,113,0,1,13,14,1,NON,0,36,10,6,5,NON,,
2378,7/5/2013,2013,,,,,7,JULY,5,FRIDAY,6,,,,,,14.9,-2.4,,,,,,,21.5,0.0,21.5,,,,19.8,6.0,,,0,10,57,67,10,92,0,1,12,13,1,NON,0,30,5,10,3,NON,,
2379,7/6/2013,2013,,,,,7,JULY,6,SATURDAY,7,,,,,,14.9,0.0,,,,,,,18.6,0.0,18.6,,,,24.1,4.8,,,0,6,30,36,6,63,0,0,6,6,0,NON,0,7,9,6,3,NON,,
2380,7/7/2013,2013,,,,,7,JULY,7,SUNDAY,1,,,,,,18.0,3.1,,,,,,,0.7,0.0,0.7,,,,24.1,4.6,,,0,7,32,39,7,53,0,2,6,8,2,NON,0,8,9,6,1,NON,,
2381,7/8/2013,2013,,,,,7,JULY,8,MONDAY,2,,,,,,17.0,-1.0,,,,,,,0.6,0.0,0.6,,,,24.1,3.0,,,0,9,36,45,9,93,0,0,11,11,0,NON,0,21,7,4,3,NON,,
2382,7/9/2013,2013,,,,,7,JULY,9,TUESDAY,3,,,,,,19.4,2.4,,,,,,,0.1,0.0,0.1,,,,24.1,3.2,,,0,12,50,62,12,93,0,2,12,14,2,NON,0,20,12,5,5,NON,,
2383,7/10/2013,2013,,,,,7,JULY,10,WEDNESDAY,4,,,,,,19.8,0.4,,,,,,,5.8,0.0,5.8,,,,24.1,7.1,,,0,6,48,54,6,102,0,0,7,7,0,NON,0,23,9,3,4,NON,,
2384,7/11/2013,2013,,,,,7,JULY,11,THURSDAY,5,,,,,,16.1,-3.7,,,,,,,6.6,0.0,6.6,,,,24.1,6.1,,,1,14,57,72,15,116,1,0,14,15,1,NON,0,31,9,7,2,NON,,
2385,7/12/2013,2013,,,,,7,JULY,12,FRIDAY,6,,,,,,13.4,-2.7,,,,,,,0.6,0.0,0.6,,,,24.1,7.2,,,0,14,54,68,14,115,0,2,13,15,2,NON,0,31,6,11,2,NON,,
2386,7/13/2013,2013,,,,,7,JULY,13,SATURDAY,7,,,,,,16.9,3.5,,,,,,,2.6,0.0,2.6,,,,22.8,4.0,,,0,6,36,42,6,55,0,0,10,10,0,NON,0,13,7,9,2,NON,,
2387,7/14/2013,2013,,,,,7,JULY,14,SUNDAY,1,,,,,,13.9,-3.0,,,,,,,7.6,0.0,7.6,,,,18.5,3.8,,,0,5,35,40,5,50,0,0,10,10,0,NON,0,13,8,2,4,NON,,
2388,7/15/2013,2013,,,,,7,JULY,15,MONDAY,2,,,,,,13.8,-0.1,,,,,,,3.9,0.0,3.9,,,,23.7,6.3,,,0,5,51,56,5,87,0,1,6,7,1,NON,0,18,7,5,7,NON,,
2389,7/16/2013,2013,,,,,7,JULY,16,TUESDAY,3,,,,,,16.0,2.2,,,,,,,0.0,0.0,0.0,,,,24.1,4.1,,,0,9,50,59,9,94,0,2,9,11,2,NON,0,26,6,2,2,NON,,
2390,7/17/2013,2013,,,,,7,JULY,17,WEDNESDAY,4,,,,,,18.8,2.8,,,,,,,0.0,0.0,0.0,,,,24.1,6.1,,,0,9,56,65,9,93,0,2,16,18,2,NON,0,24,12,8,5,NON,,
2391,7/18/2013,2013,,,,,7,JULY,18,THURSDAY,5,,,,,,20.5,1.7,,,,,,,0.1,0.0,0.1,,,,24.1,4.6,,,0,11,43,54,11,98,0,2,9,11,2,NON,0,21,7,3,2,NON,,
2392,7/19/2013,2013,,,,,7,JULY,19,FRIDAY,6,,,,,,19.1,-1.4,,,,,,,15.3,0.0,15.3,,,,24.1,5.5,,,0,16,61,77,16,99,0,3,21,24,3,NON,0,33,11,10,2,NON,,
2393,7/20/2013,2013,,,,,7,JULY,20,SATURDAY,7,,,,,,18.7,-0.4,,,,,,,0.0,0.0,0.0,,,,24.1,3.1,,,0,11,35,46,11,75,0,2,15,17,2,NON,0,16,7,5,3,NON,,
